Code INSEE,code_region,code_departement,Département,siren_epci,EPCI,Logements,Établissements,Locaux raccordables 4eme trimestre 2017,Locaux raccordables 1er trimestre 2018,Locaux raccordables 2eme trimestre 2018,Locaux raccordables 4eme trimestre 2018,Locaux raccordables 3eme trimestre 2018,Locaux raccordables 1er trimestre 2019,Locaux raccordables 2eme trimestre 2019,Locaux raccordables 3eme trimestre 2019,Locaux raccordables 4eme trimestre 2019,Locaux raccordables 1er trimestre 2020,Locaux raccordables 2eme trimestre 2020,Locaux raccordables 3eme trimestre 2020,Locaux raccordables 4eme trimestre 2020,Locaux raccordables 1er trimestre 2021,Locaux raccordables 2eme trimestre 2021,Locaux raccordables 3eme trimestre 2021,Locaux raccordables 4eme trimestre 2021,Région,deploiement,Locaux raccordables 1er trimestre 2022,commune,Commune,EPCI AMII,Nombre locaux IPE T2 2022 (somme tous OI),Source retenue T2 2022 ,Meilleure estimation des locaux T2 2022 ,Zones très denses,Engagements L. 33-13 et AMEL,Intentions privées hors engagement L. 33-13,Commune rurale,OI T2 2022,Locaux raccordables 2eme trimestre 2022
53200,52,53,Mayenne,200055887,CC Mayenne Communauté,465,10,0,0,0,0,0,0,0,0,174,198,201,201,201,224,224,224,278,Pays de la Loire,,344,Saint-Baudelle,Saint-Baudelle,Non,555,IPE T2 2022 (un IPE),555,0,0,0,0,MAYE,380
53203,52,53,Mayenne,245300223,CC du Pays de Meslay-Grez,264,3,0,0,0,0,0,0,0,0,0,28,28,28,36,36,36,36,36,Pays de la Loire,,203,Saint-Brice,Saint-Brice,Non,288,IPE T2 2022 (un IPE),288,0,0,0,1,MAYE,245
53218,52,53,Mayenne,200033298,CC des Coëvrons,466,10,0,0,0,0,0,0,0,0,0,0,0,5,189,409,409,409,419,Pays de la Loire,,422,Sainte-Gemmes-le-Robert,Sainte-Gemmes-le-Robert,Non,491,IPE T2 2022 (un IPE),491,0,0,0,1,MAYE,440
53226,52,53,Mayenne,245300355,CC de l'Ernée,373,12,0,0,0,0,0,0,0,0,0,0,0,0,96,96,290,301,301,Pays de la Loire,,341,Saint-Hilaire-du-Maine,Saint-Hilaire-du-Maine,Non,396,IPE T2 2022 (un IPE),396,0,0,0,1,MAYE,360
53228,52,53,Mayenne,200033298,CC des Coëvrons,335,11,0,0,0,0,0,0,0,80,94,94,94,94,94,94,94,94,97,Pays de la Loire,,99,Blandouet-Saint Jean,Blandouet-Saint Jean,Non,356,IPE T2 2022 (un IPE),356,0,0,0,1,MAYE,114
53230,52,53,Mayenne,200055887,CC Mayenne Communauté,166,5,0,0,0,0,0,0,0,0,37,37,37,37,37,37,76,180,193,Pays de la Loire,,196,Saint-Julien-du-Terroux,Saint-Julien-du-Terroux,Non,213,IPE T2 2022 (un IPE),213,0,0,0,1,MAYE,199
53233,52,53,Mayenne,245300223,CC du Pays de Meslay-Grez,165,9,0,0,0,0,0,0,0,0,29,34,34,34,34,34,34,92,128,Pays de la Loire,,133,Saint-Loup-du-Dorat,Saint-Loup-du-Dorat,Non,182,IPE T2 2022 (un IPE),182,0,0,0,1,MAYE,160
53234,52,53,Mayenne,245300389,CC du Bocage Mayennais,174,6,0,0,0,0,0,0,0,0,73,73,73,73,73,87,99,156,170,Pays de la Loire,,228,Saint-Loup-du-Gast,Saint-Loup-du-Gast,Non,236,IPE T2 2022 (un IPE),236,0,0,0,1,MAYE,236
53248,52,53,Mayenne,200033298,CC des Coëvrons,106,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,Pays de la Loire,,9,Saint-Pierre-sur-Erve,Saint-Pierre-sur-Erve,Non,99,INSEE 2018 (IPE moins complet),113,0,0,0,1,MAYE,9
53256,52,53,Mayenne,200033298,CC des Coëvrons,160,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,50,50,Pays de la Loire,,87,Saint-Thomas-de-Courceriers,Saint-Thomas-de-Courceriers,Non,185,IPE T2 2022 (un IPE),185,0,0,0,1,MAYE,115
53269,52,53,Mayenne,245300355,CC de l'Ernée,325,10,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,145,225,Pays de la Loire,,327,Vautorte,Vautorte,Non,389,IPE T2 2022 (un IPE),389,0,0,0,1,MAYE,331
72003,52,72,Sarthe,247200132,CU Le Mans Métropole,"5,084",231,0,0,0,"1,587",0,"1,615","1,892","2,622","3,570","3,891","4,441","4,714","5,126","5,157","5,261","5,245","5,320",Pays de la Loire,,"5,406",Allonnes,Allonnes,Oui,"5,747",IPE T2 2022 (un IPE),"5,715",0,,0,0,FRTE-LETR,"5,435"
72015,52,72,Sarthe,200072676,CC Maine Saosnois,76,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,83,83,Pays de la Loire,,83,Les Aulneaux,Les Aulneaux,Non,87,IPE T2 2022 (un IPE),87,0,0,0,1,LETR,83
72020,52,72,Sarthe,247200686,CC du Pays de l'Huisne Sarthoise,362,9,0,0,0,362,0,362,362,363,363,363,363,363,364,374,384,384,386,Pays de la Loire,,386,Avezé,Avezé,Non,399,IPE T2 2022 (un IPE),399,0,0,0,1,LETR,388
72031,52,72,Sarthe,247200686,CC du Pays de l'Huisne Sarthoise,235,10,0,0,253,253,253,253,253,253,253,253,253,253,253,260,261,261,261,Pays de la Loire,,263,Beillé,Beillé,Non,277,IPE T2 2022 (un IPE),277,0,0,0,1,LETR,264
72039,52,72,Sarthe,200072676,CC Maine Saosnois,"2,222",80,262,262,269,281,281,281,281,281,281,281,281,282,"1,428","1,428","2,239","2,239","2,327",Pays de la Loire,,"2,328",Bonnétable,Bonnétable,Non,"2,490",IPE T2 2022 (un IPE),"2,490",0,0,0,0,LETR,"2,341"
72047,52,72,Sarthe,247200421,CC du Sud Est du Pays Manceau,864,24,0,0,0,862,857,862,862,863,864,866,868,868,871,880,882,886,888,Pays de la Loire,,920,Brette-les-Pins,Brette-les-Pins,Non,944,IPE T2 2022 (un IPE),944,0,0,0,1,LETR,925
72050,52,72,Sarthe,200040475,CC Loué - Brûlon - Noyen,806,74,0,0,0,0,0,0,0,334,408,409,410,411,436,438,978,978,990,Pays de la Loire,,992,Brûlon,Brûlon,Non,"1,048",IPE T2 2022 (un IPE),"1,048",0,0,0,1,LETR,"1,023"
72051,52,72,Sarthe,247200629,CC du Val de Sarthe,"1,475",65,0,0,0,180,180,180,197,197,197,197,197,205,206,207,209,"1,141","1,147",Pays de la Loire,,"1,631",Cérans-Foulletourte,Cérans-Foulletourte,Non,"1,710",IPE T2 2022 (un IPE),"1,710",0,0,0,0,LETR,"1,648"
72053,52,72,Sarthe,247200421,CC du Sud Est du Pays Manceau,574,20,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,6,Pays de la Loire,,6,Challes,Challes,Non,677,IPE T2 2022 (un IPE),677,0,0,0,1,LETR,7
72060,52,72,Sarthe,200073112,CC Sud Sarthe,192,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,La Chapelle-aux-Choux,La Chapelle-aux-Choux,Non,228,IPE T2 2022 (un IPE),228,0,0,0,1,LETR,228
72064,52,72,Sarthe,200072692,CC des Vallées de la Braye et de l'Anille,308,11,0,0,0,0,0,0,0,293,293,328,328,328,328,336,336,339,339,Pays de la Loire,,339,La Chapelle-Huon,La Chapelle-Huon,Non,350,IPE T2 2022 (un IPE),350,0,0,0,1,LETR,340
72068,52,72,Sarthe,200070373,CC Loir-Lucé-Bercé,960,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,"1,131","1,199",Pays de la Loire,,"1,199",La Chartre-sur-le-Loir,La Chartre-sur-le-Loir,Non,"1,270",IPE T2 2022 (un IPE),"1,270",0,0,0,1,LETR,"1,225"
72073,52,72,Sarthe,247200132,CU Le Mans Métropole,441,10,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,Pays de la Loire,,29,Chaufour-Notre-Dame,Chaufour-Notre-Dame,Oui,563,IPE T2 2022 (un IPE),563,0,0,0,0,LETR,29
72084,52,72,Sarthe,247200348,CC du Pays Fléchois,611,17,527,530,530,534,530,534,535,536,536,537,538,551,556,558,561,669,670,Pays de la Loire,,672,Clermont-Créans,Clermont-Créans,Non,722,IPE T2 2022 (un IPE),722,0,0,0,1,LETR,680
72085,52,72,Sarthe,200072692,CC des Vallées de la Braye et de l'Anille,139,7,0,0,0,0,0,0,0,0,0,125,126,126,130,132,132,132,132,Pays de la Loire,,132,Cogners,Cogners,Non,152,IPE T2 2022 (un IPE),152,0,0,0,1,LETR,133
72093,52,72,Sarthe,247200686,CC du Pays de l'Huisne Sarthoise,433,10,0,2,2,411,411,411,411,411,411,411,411,411,411,412,412,413,427,Pays de la Loire,,429,Cormes,Cormes,Non,495,IPE T2 2022 (un IPE),495,0,0,0,1,LETR,429
72111,52,72,Sarthe,200072718,CC de la Champagne Conlinoise et du Pays de Sillé,209,7,0,0,0,0,0,0,0,0,0,0,0,0,0,135,136,136,136,Pays de la Loire,,136,Cures,Cures,Non,257,IPE T2 2022 (un IPE),257,0,0,0,1,LETR,138
72120,52,72,Sarthe,200072700,CC Haute Sarthe Alpes Mancelles,100,7,0,0,0,0,0,0,0,0,0,0,0,0,104,104,106,106,109,Pays de la Loire,,109,Doucelles,Doucelles,Non,111,IPE T2 2022 (un IPE),111,0,0,0,1,LETR,109
72126,52,72,Sarthe,200040475,CC Loué - Brûlon - Noyen,169,7,0,0,0,4,0,157,157,157,157,157,157,162,162,164,165,165,165,Pays de la Loire,,167,Épineu-le-Chevreuil,Épineu-le-Chevreuil,Non,183,IPE T2 2022 (un IPE),183,0,0,0,1,LETR,167
72127,52,72,Sarthe,247200629,CC du Val de Sarthe,799,16,2,2,2,822,2,823,823,838,840,841,841,841,846,872,873,873,872,Pays de la Loire,,873,Étival-lès-le-Mans,Étival-lès-le-Mans,Non,"1,000",IPE T2 2022 (un IPE),998,0,0,0,1,FRTE-LETR,873
72155,52,72,Sarthe,247200447,CC Orée de Bercé - Belinois,988,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712,Pays de la Loire,,878,Laigné-en-Belin,Laigné-en-Belin,Non,"1,118",IPE T2 2022 (un IPE),"1,118",0,0,0,0,LETR,915
72164,52,72,Sarthe,200072700,CC Haute Sarthe Alpes Mancelles,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Livet-en-Saosnois,Livet-en-Saosnois,Non,54,IPE T2 2022 (un IPE),54,0,0,0,1,LETR,0
72168,52,72,Sarthe,200040475,CC Loué - Brûlon - Noyen,"1,150",60,0,0,0,0,0,20,20,20,20,20,20,20,20,20,960,"1,189","1,226",Pays de la Loire,,"1,244",Loué,Loué,Non,"1,377",IPE T2 2022 (un IPE),"1,377",0,0,0,0,LETR,"1,257"
72191,52,72,Sarthe,200073112,CC Sud Sarthe,"1,666",64,0,0,0,0,0,0,0,0,5,5,25,25,25,25,968,"1,343","1,965",Pays de la Loire,,"1,968",Mayet,Mayet,Non,"1,997",IPE T2 2022 (un IPE),"1,997",0,0,0,0,LETR,"1,988"
72195,52,72,Sarthe,247200629,CC du Val de Sarthe,870,23,0,0,0,0,0,0,0,0,0,0,18,22,559,559,559,559,568,Pays de la Loire,,571,Mézeray,Mézeray,Non,935,IPE T2 2022 (un IPE),935,0,0,0,1,LETR,933
72199,52,72,Sarthe,200072700,CC Haute Sarthe Alpes Mancelles,157,5,0,0,0,0,0,0,0,0,0,0,0,0,37,37,37,153,153,Pays de la Loire,,153,Moitron-sur-Sarthe,Moitron-sur-Sarthe,Non,163,IPE T2 2022 (un IPE),163,0,0,0,1,LETR,153
72215,52,72,Sarthe,200072676,CC Maine Saosnois,494,19,0,0,527,533,531,536,536,536,536,537,538,538,538,538,539,546,554,Pays de la Loire,,557,Neufchâtel-en-Saosnois,Neufchâtel-en-Saosnois,Non,592,IPE T2 2022 (un IPE),592,0,0,0,1,LETR,567
72220,52,72,Sarthe,200072676,CC Maine Saosnois,495,14,463,463,463,476,475,477,477,477,477,477,477,478,482,499,502,502,503,Pays de la Loire,,510,Nogent-le-Bernard,Nogent-le-Bernard,Non,577,IPE T2 2022 (un IPE),577,0,0,0,1,LETR,518
72224,52,72,Sarthe,200072684,CC Le Gesnois Bilurien,235,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,24,Nuillé-le-Jalais,Nuillé-le-Jalais,Non,276,IPE T2 2022 (un IPE),276,0,0,0,1,LETR,23
72227,52,72,Sarthe,200072676,CC Maine Saosnois,20,4,0,0,21,22,21,22,22,22,22,22,22,22,22,22,22,22,22,Pays de la Loire,,22,Panon,Panon,Non,22,INSEE 2018 (IPE moins complet),25,0,0,0,1,LETR,22
72236,52,72,Sarthe,247200090,CC de Sablé-sur-Sarthe,95,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,93,Pincé,Pincé,Oui,114,IPE T2 2022 (un IPE),114,0,0,0,1,LETR,93
72239,52,72,Sarthe,200040475,CC Loué - Brûlon - Noyen,284,15,0,0,6,6,6,6,6,6,337,338,338,340,340,340,346,346,347,Pays de la Loire,,347,Poillé-sur-Vègre,Poillé-sur-Vègre,Non,356,IPE T2 2022 (un IPE),356,0,0,0,1,LETR,347
72245,52,72,Sarthe,247200686,CC du Pays de l'Huisne Sarthoise,276,10,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,315,Pays de la Loire,,315,Préval,Préval,Non,324,IPE T2 2022 (un IPE),324,0,0,0,1,LETR,316
72253,52,72,Sarthe,247200629,CC du Val de Sarthe,"1,115",67,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,16,16,Pays de la Loire,,16,Roézé-sur-Sarthe,Roëzé-sur-Sarthe,Non,"1,319",IPE T2 2022 (un IPE),"1,319",0,0,0,0,LETR,32
72261,52,72,Sarthe,200072718,CC de la Champagne Conlinoise et du Pays de Sillé,170,6,0,0,0,137,0,150,150,150,150,150,150,150,157,157,157,158,158,Pays de la Loire,,158,Ruillé-en-Champagne,Ruillé-en-Champagne,Non,177,IPE T2 2022 (un IPE),177,0,0,0,1,LETR,163
72268,52,72,Sarthe,247200447,CC Orée de Bercé - Belinois,310,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,288,Saint-Biez-en-Belin,Saint-Biez-en-Belin,Non,354,IPE T2 2022 (un IPE),354,0,0,0,0,LETR,327
72277,52,72,Sarthe,247200686,CC du Pays de l'Huisne Sarthoise,76,1,0,0,57,63,58,64,64,64,64,64,61,63,61,61,65,65,65,Pays de la Loire,,65,Saint-Denis-des-Coudrais,Saint-Denis-des-Coudrais,Non,85,IPE T2 2022 (un IPE),85,0,0,0,1,LETR,67
72281,52,72,Sarthe,200072676,CC Maine Saosnois,251,12,245,245,245,245,245,245,245,245,245,245,245,245,254,255,255,255,256,Pays de la Loire,,261,Saint-Georges-du-Rosay,Saint-Georges-du-Rosay,Non,292,IPE T2 2022 (un IPE),292,0,0,0,1,LETR,278
72293,52,72,Sarthe,247200629,CC du Val de Sarthe,260,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Saint-Jean-du-Bois,Saint-Jean-du-Bois,Non,290,IPE T2 2022 (un IPE),290,0,0,0,1,LETR,125
72314,52,72,Sarthe,200070373,CC Loir-Lucé-Bercé,208,9,0,0,0,0,0,0,0,0,205,205,206,207,207,210,231,231,232,Pays de la Loire,,232,Saint-Pierre-du-Lorouër,Saint-Pierre-du-Lorouër,Non,235,IPE T2 2022 (un IPE),235,0,0,0,1,LETR,232
72317,52,72,Sarthe,200072676,CC Maine Saosnois,303,13,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,336,337,Pays de la Loire,,339,Saint-Rémy-du-Val,Saint-Rémy-du-Val,Non,350,IPE T2 2022 (un IPE),350,0,0,0,1,LETR,343
72319,52,72,Sarthe,200072718,CC de la Champagne Conlinoise et du Pays de Sillé,333,8,0,0,0,0,0,0,0,0,3,3,3,3,325,329,332,332,343,Pays de la Loire,,345,Sainte-Sabine-sur-Longève,Sainte-Sabine-sur-Longève,Non,351,IPE T2 2022 (un IPE),351,0,0,0,1,LETR,347
72338,52,72,Sarthe,200068963,CC Maine Cœur de Sarthe,262,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,322,Souillé,Souillé,Non,322,IPE T2 2022 (un IPE),322,0,0,0,1,LETR,322
72340,52,72,Sarthe,200068963,CC Maine Cœur de Sarthe,524,11,0,535,536,541,536,542,543,544,544,544,545,546,550,550,550,553,570,Pays de la Loire,,581,Souligné-sous-Ballon,Souligné-sous-Ballon,Non,634,IPE T2 2022 (un IPE),634,0,0,0,1,LETR,592
72342,52,72,Sarthe,247200686,CC du Pays de l'Huisne Sarthoise,91,4,0,0,0,6,0,6,6,6,6,6,6,6,6,6,6,6,106,Pays de la Loire,,106,Souvigné-sur-Même,Souvigné-sur-Même,Non,107,IPE T2 2022 (un IPE),107,0,0,0,1,LETR,106
72360,52,72,Sarthe,247200132,CU Le Mans Métropole,570,35,530,532,533,551,550,551,555,553,634,634,648,649,649,651,652,658,666,Pays de la Loire,,667,Trangé,Trangé,Oui,806,IPE T2 2022 (un IPE),806,0,0,0,0,LETR,668
72369,52,72,Sarthe,200073112,CC Sud Sarthe,312,15,0,0,0,0,0,0,0,0,0,0,354,355,355,355,356,357,363,Pays de la Loire,,364,Verneil-le-Chétif,Verneil-le-Chétif,Non,371,IPE T2 2022 (un IPE),371,0,0,0,1,LETR,364
72375,52,72,Sarthe,247200686,CC du Pays de l'Huisne Sarthoise,274,12,0,0,0,0,0,0,0,0,0,0,0,291,291,292,292,292,292,Pays de la Loire,,292,Villaines-la-Gonais,Villaines-la-Gonais,Non,313,IPE T2 2022 (un IPE),313,0,0,0,1,LETR,307
72376,52,72,Sarthe,200070373,CC Loir-Lucé-Bercé,340,15,0,0,0,0,0,12,12,12,12,12,12,351,351,353,353,359,361,Pays de la Loire,,385,Villaines-sous-Lucé,Villaines-sous-Lucé,Non,405,IPE T2 2022 (un IPE),405,0,0,0,1,LETR,389
72377,52,72,Sarthe,247200348,CC du Pays Fléchois,427,27,35,35,35,35,35,35,35,35,35,162,163,479,488,488,489,489,489,Pays de la Loire,,490,Villaines-sous-Malicorne,Villaines-sous-Malicorne,Non,501,IPE T2 2022 (un IPE),501,0,0,0,1,LETR,494
85001,52,85,Vendée,200073260,CC Sud Vendée Littoral,"4,705",111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,Pays de la Loire,,"1,050",L'Aiguillon-sur-Mer,L'Aiguillon-la-Presqu’île,Non,"2,932",INSEE 2018 (IPE moins complet),"4,816",0,0,0,0,VENU,"2,028"
85003,52,85,Vendée,200072882,CC de Vie et Boulogne,"4,248",299,0,0,0,0,0,0,"1,144","2,225","3,422","3,837","3,896","4,055","4,262","4,461","4,582","4,671","4,745",Pays de la Loire,,"4,855",Aizenay,Aizenay,Non,"5,150",IPE T2 2022 (un IPE),"5,150",0,0,0,0,VENU,"4,931"
85008,52,85,Vendée,248500589,CA La Roche-sur-Yon Agglomération,"2,868",132,51,51,51,51,51,53,606,623,678,816,"1,324","1,647","2,031","2,040","2,239","2,326","2,345",Pays de la Loire,,"2,356",Aubigny-Les Clouzeaux,Aubigny-Les Clouzeaux,Oui,"3,383",IPE T2 2022 (un IPE),"3,381",0,,0,0,FRTE-VENU,"2,408"
85017,52,85,Vendée,248500621,CC du Pays des Herbiers,927,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Beaurepaire,Beaurepaire,Non,"1,187",IPE T2 2022 (un IPE),"1,187",0,0,0,1,VENU,198
85029,52,85,Vendée,200071629,CC Challans-Gois Communauté,"1,386",133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,246,254,Pays de la Loire,,263,Bouin,Bouin,Non,898,INSEE 2018 (IPE moins complet),"1,519",0,0,0,1,VENU,263
85033,52,85,Vendée,200071934,CC Pays de Fontenay-Vendée,388,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Bourneau,Bourneau,Non,463,IPE T2 2022 (un IPE),463,0,0,0,1,VENU,160
85074,52,85,Vendée,200073260,CC Sud Vendée Littoral,110,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,La Couture,La Couture,Non,153,IPE T2 2022 (un IPE),144,0,0,0,1,FRTE-VENU,80
85093,52,85,Vendée,248500589,CA La Roche-sur-Yon Agglomération,529,23,0,0,0,0,0,0,0,0,0,0,0,0,261,261,311,364,372,Pays de la Loire,,406,Fougeré,Fougeré,Oui,615,IPE T2 2022 (un IPE),615,0,,0,1,FRTE,406
85096,52,85,Vendée,200071629,CC Challans-Gois Communauté,"2,338",117,0,0,0,0,0,9,24,25,25,25,25,45,45,45,350,350,351,Pays de la Loire,,353,La Garnache,La Garnache,Non,"1,112",INSEE 2018 (IPE moins complet),"2,456",0,0,0,0,VENU,434
85098,52,85,Vendée,200072882,CC de Vie et Boulogne,852,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,La Genétouze,La Genétouze,Non,13,INSEE 2018 (IPE moins complet),872,0,0,0,1,FRTE,0
85106,52,85,Vendée,248500191,CC de l'Île de Noirmoutier,"2,712",76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,127,Pays de la Loire,,439,La Guérinière,La Guérinière,Non,"2,362",INSEE 2018 (IPE moins complet),"2,788",0,0,0,0,VENU,801
85114,52,85,Vendée,200071900,CC Vendée Grand Littoral,"4,635",111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000",Pays de la Loire,,"1,219",Jard-sur-Mer,Jard-sur-Mer,Non,"3,533",INSEE 2018 (IPE moins complet),"4,747",0,0,0,0,VENU,"2,347"
85133,52,85,Vendée,248500563,"CC Vendée, Sèvre, Autise",523,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Maillezais,Maillezais,Non,523,INSEE 2018 (IPE moins complet),564,0,0,0,1,VENU,294
85136,52,85,Vendée,248500415,CC du Pays de la Châtaigneraie,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Marillet,Marillet,Non,0,INSEE 2018 (IPE moins complet),83,0,0,0,1,,0
85139,52,85,Vendée,248500563,"CC Vendée, Sèvre, Autise",294,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,Pays de la Loire,,29,Le Mazeau,Le Mazeau,Non,326,IPE T2 2022 (un IPE),326,0,0,0,1,VENU,99
85140,52,85,Vendée,248500464,CC du Pays de Pouzauges,738,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,La Meilleraie-Tillay,La Meilleraie-Tillay,Non,19,INSEE 2018 (IPE moins complet),773,0,0,0,1,VENU,0
85160,52,85,Vendée,248500589,CA La Roche-sur-Yon Agglomération,"1,292",54,0,0,0,0,0,0,702,748,755,756,832,856,857,858,906,909,910,Pays de la Loire,,911,Nesmy,Nesmy,Oui,"1,534",IPE T2 2022 (un IPE),"1,534",0,,0,1,FRTE,911
85162,52,85,Vendée,248500563,"CC Vendée, Sèvre, Autise",931,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Pays de la Loire,,141,Rives-d'Autise,Rives-d'Autise,Non,"1,190",IPE T2 2022 (un IPE),"1,190",0,0,0,1,VENU,447
85171,52,85,Vendée,200073260,CC Sud Vendée Littoral,319,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,196,Pays de la Loire,,272,Péault,Péault,Non,345,IPE T2 2022 (un IPE),345,0,0,0,1,VENU,279
85187,52,85,Vendée,248500464,CC du Pays de Pouzauges,421,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Réaumur,Réaumur,Non,0,INSEE 2018 (IPE moins complet),442,0,0,0,1,,0
85205,52,85,Vendée,200071934,CC Pays de Fontenay-Vendée,272,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,Pays de la Loire,,67,Saint-Cyr-des-Gâts,Saint-Cyr-des-Gâts,Non,322,IPE T2 2022 (un IPE),322,0,0,0,1,VENU,74
85206,52,85,Vendée,200071900,CC Vendée Grand Littoral,375,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Saint-Cyr-en-Talmondais,Saint-Cyr-en-Talmondais,Non,0,INSEE 2018 (IPE moins complet),385,0,0,0,1,,0
85232,52,85,Vendée,248500340,CC Pays de Chantonnay,477,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Saint-Hilaire-le-Vouhis,Saint-Hilaire-le-Vouhis,Non,0,INSEE 2018 (IPE moins complet),500,0,0,0,1,,0
85246,52,85,Vendée,248500340,CC Pays de Chantonnay,"1,084",58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Pays de la Loire,,2,Saint-Martin-des-Noyers,Saint-Martin-des-Noyers,Non,104,INSEE 2018 (IPE moins complet),"1,143",0,0,0,1,VENU,19
85255,52,85,Vendée,200073260,CC Sud Vendée Littoral,"1,689",48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,Pays de la Loire,,376,Saint-Michel-en-l'Herm,Saint-Michel-en-l'Herm,Non,448,INSEE 2018 (IPE moins complet),"1,737",0,0,0,1,VENU,390
85280,52,85,Vendée,200071629,CC Challans-Gois Communauté,"1,565",97,0,0,0,39,0,39,39,39,39,39,39,39,39,39,154,252,715,Pays de la Loire,,776,Sallertaine,Sallertaine,Non,"1,894",IPE T2 2022 (un IPE),"1,894",0,0,0,0,VENU,996
85284,52,85,Vendée,248500258,CC Océan Marais de Monts,"2,249",101,0,0,0,0,0,0,0,0,0,0,0,0,0,155,319,418,427,Pays de la Loire,,484,Soullans,Soullans,Non,"1,808",INSEE 2018 (IPE moins complet),"2,351",0,0,0,0,VENU,487
85285,52,85,Vendée,248500589,CA La Roche-sur-Yon Agglomération,350,8,0,0,0,0,0,0,0,0,0,0,145,164,164,164,164,176,176,Pays de la Loire,,176,Le Tablier,Le Tablier,Oui,405,IPE T2 2022 (un IPE),405,0,,0,1,FRTE,176
85289,52,85,Vendée,248500415,CC du Pays de la Châtaigneraie,608,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,Pays de la Loire,,253,La Tardière,La Tardière,Non,664,IPE T2 2022 (un IPE),664,0,0,0,0,VENU,306
44002,52,44,Loire-Atlantique,200067635,CA Clisson Sèvre et Maine Agglo,"1,566",102,0,0,0,0,0,0,0,0,0,0,0,56,208,208,209,277,324,Pays de la Loire,,340,Aigrefeuille-sur-Maine,Aigrefeuille-sur-Maine,Non,379,INSEE 2018 (IPE moins complet),"1,669",0,0,0,0,LOAN,364
44005,52,44,Loire-Atlantique,200067346,CA Pornic Agglo Pays de Retz,"3,049",151,0,0,0,0,0,111,127,865,865,900,900,"1,049","1,082","1,147","1,147","1,202","1,247",Pays de la Loire,,"1,270",Chaumes-en-Retz,Chaumes-en-Retz,Non,"3,053",INSEE 2018 (IPE moins complet),"3,200",0,0,0,0,LOAN,"1,370"
44007,52,44,Loire-Atlantique,243500741,CA Redon Agglomération,"1,342",58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pays de la Loire,,0,Avessac,Avessac,Non,0,INSEE 2018 (IPE moins complet),"1,401",0,0,0,1,,0
